id,nearest_distance_mean,nearest_distance_std,orientation-0_mean,orientation-1_mean,orientation-2_mean,orientation-3_mean,orientation-4_mean,orientation-5_mean,orientation-0_std,orientation-1_std,orientation-2_std,orientation-3_std,orientation-4_std,orientation-5_std,aspectratio-0_mean,aspectratio-1_mean,aspectratio-0_std,aspectratio-1_std,size_mean,size_std,solidity_mean,solidity_std,roundness_mean,roundness_std,volume_fraction
Spec-206,6.99717777639925,1.35254574652227,0.344908621407717,0.338324418022811,0.316766960569471,0.0151009491505855,-0.0119878998670864,0.0113827523917499,0.317799876773046,0.312768003654182,0.304326840373809,0.249708881252425,0.247697969153217,0.252198496132377,0.695902338046897,0.469533722605155,0.139724525219457,0.122581770690668,12.1708923616914,3.20638009288134,0.900878622000091,0.111049025812626,0.276095857135401,0.130626518417503,0.29611466923066
Spec-207,7.24558461851095,1.37502153284055,0.325272074241924,0.354082775146443,0.320645150611633,-0.010578870212809,0.00259121763741594,-0.0039868531886755,0.304192942908431,0.315351285185646,0.302610950897713,0.253666264489805,0.249225633193157,0.255193057843681,0.694572468475426,0.467432459374653,0.140024651516793,0.112736537012088,12.2455214702245,2.72540388465306,0.920535718609489,0.0848333838991219,0.280724209339744,0.125063679263976,0.265766515223838
Spec-208,7.96791830136812,1.73355633930835,0.335125719928684,0.335068501465955,0.329805778605361,0.00957126990410184,0.00690733219339369,0.0141531856913623,0.305413359194477,0.309640354556745,0.306772100460348,0.24964469539173,0.254921988992615,0.25462143265,0.693086569480916,0.466685136003708,0.13597257515996,0.118942310093873,12.0709980750077,2.25164538576493,0.923486916283901,0.0775448085362127,0.280829575432533,0.126983337182913,0.15884518691884
Spec-209,7.36573934957373,1.60251617843654,0.355185794975398,0.322930969548379,0.321883235476223,-0.000785778493756551,0.00772764450439646,-0.00511389268817691,0.325465543855724,0.308662827000776,0.317667509712101,0.24288689866987,0.242239078121953,0.254413195616008,0.69037807172688,0.472481652891996,0.142609052029487,0.114345638220613,11.9038167238843,2.66123160809914,0.921404001173934,0.0891155554165106,0.281057264246775,0.122818997394788,0.208849073003909
Spec-21,6.51565544776349,1.16840525276557,0.334309803772327,0.346326467089744,0.319363729137929,0.0115155812357745,-0.00204607366662395,-0.0106666006748264,0.308633421502356,0.322393354312467,0.304079234387199,0.244945333452253,0.254889137200946,0.24981508354805,0.685185972480932,0.407362020928852,0.136576094663901,0.0979991857206158,12.1223405616669,3.27389149497613,0.876803523736186,0.0492861173430221,0.210991077812383,0.0833152394104595,0.335585004258706
Spec-210,7.93551848641466,1.77510838085618,0.337280354858412,0.324349265113326,0.338370380028263,-0.0138436805644351,-0.0156595399488338,0.00536155547658692,0.320780871178872,0.307070483821144,0.309830814816538,0.257117799163655,0.248662519431303,0.242926441420493,0.683361056219435,0.467437213597406,0.14087831336477,0.11662979329447,11.820127597656,2.19346805566609,0.928861837240113,0.0678904777946566,0.279671333226058,0.127589266808123,0.156377711270413
Spec-211,6.83044526150889,1.17063060169185,0.334707358242356,0.335474384613479,0.329818257144166,-0.00444137950421554,-0.0119952392238406,0.00588031440897149,0.311893768547552,0.315303301880145,0.313612350089407,0.245957860134154,0.249511897571743,0.251390647570201,0.695521276597031,0.47111187737632,0.14365488799116,0.117346540851467,12.1953311686027,2.89550795033701,0.908849263299799,0.101917307553311,0.278454605938034,0.126533332003225,0.360309330570016
Spec-212,7.0747844511031,1.31454269410196,0.323090164106392,0.35043858730252,0.326471248591087,0.0145118519678725,-0.00695566421019142,-0.000190711100018504,0.306010178516692,0.304927164266865,0.297334636446828,0.265458886053495,0.247041394300466,0.253492688720186,0.696572385911327,0.474450377457377,0.136192860181827,0.119069691452453,12.3287332424487,2.94973722859468,0.908599458992213,0.101999700833156,0.281244025988188,0.125804709959786,0.312365076106154
Spec-213,7.17501887748426,1.37983386805643,0.361976342722342,0.325267645150826,0.312756012126832,0.0112820507922407,-0.000619277834469571,-0.0138926568027675,0.316840403584477,0.308503947398963,0.30828538857438,0.238389361247141,0.2514759949588,0.259706892456445,0.693432727880778,0.461840243658154,0.135208896610073,0.115953439982887,12.0350022522222,2.41743184689479,0.925832809908312,0.0764476874661242,0.279154803155659,0.124289179209913,0.266883126576582
Spec-214,7.88377232887289,1.90134880507295,0.295044027297085,0.330711695687272,0.374244277015643,-0.0119055729423782,-0.00762207315015657,-0.0189066816588347,0.285022205026222,0.316859431304401,0.330877494443373,0.244112619802423,0.25584695064774,0.247717156121547,0.698119524782701,0.470362930753399,0.140309789146681,0.12517922788884,11.8704784702902,2.2836483124686,0.92284464744695,0.0787281988442424,0.286669815507298,0.130569656610367,0.150460494048779
Spec-215,7.1551329405989,1.28081262917168,0.366504447802184,0.295103272884657,0.338392279313159,0.00317491329429353,0.0122656632554033,-0.0094328592589203,0.326355297742375,0.289842497889698,0.311836487925991,0.250241437217737,0.253331764106382,0.248160716795886,0.692149540027144,0.468823168131462,0.138790054660654,0.122814032759896,12.0321652999817,2.60331295333788,0.924631655711162,0.0788311647571843,0.28406311653351,0.131996532810616,0.265647710668386
Spec-216,8.73148845940638,2.26900364914091,0.337490912787963,0.321459626252279,0.341049460959759,0.00345514223566263,-0.0027616323300388,-0.0118183088502912,0.309537884654064,0.30696170208469,0.317473907386464,0.24575154925345,0.253566545447533,0.253167561955273,0.698220676264693,0.474937367962698,0.145819722378288,0.127428113302143,11.5762608636482,2.3290694559476,0.925432010919152,0.080104837976837,0.293036181497384,0.140297397011105,0.101398935286213
Spec-217,6.92063526222101,1.34686929957413,0.322616645342519,0.324975645308332,0.352407709349149,-0.0154120618342871,-0.00368380530242825,0.00700504576231727,0.307278054744904,0.30974436166395,0.323170723644295,0.247854782865179,0.249691251575626,0.248893792592721,0.699255089421155,0.475029973061827,0.138954892836185,0.117161363543509,12.4031219902624,3.18736117031342,0.901833849021399,0.108956826309193,0.279745611871421,0.12650720836855,0.357629168801438
Spec-218,7.97013934388277,1.98833604641157,0.332893265893636,0.340825376225806,0.326281357880558,0.00520758490447057,0.00591747025955558,-0.0132258306471425,0.309669162449273,0.31094723554575,0.304024727258614,0.254618229556459,0.251040749191009,0.251946826518137,0.707635754385175,0.47860594153635,0.133904120527336,0.127004163579473,11.8890939622726,2.16208436222054,0.930964378944096,0.0678382141293939,0.297011684609098,0.131732827675106,0.153224003922368
Spec-219,8.03931688607716,1.9304460950454,0.345731371507371,0.340924724341024,0.313343904151604,0.000893112679377857,-0.0137233828719826,0.0310843003640591,0.308015021827468,0.299739715884724,0.303030250697991,0.252352635526026,0.244896392955697,0.265962840374356,0.691233517171997,0.468494665073901,0.134780193145884,0.11512811433484,12.0493870836299,2.59869322046566,0.924990374285396,0.0766678242122036,0.282890901237908,0.125292371658343,0.15817970678847
Spec-22,6.59190865758261,1.32920738964558,0.362646573583688,0.335584547872596,0.301768878543716,-0.00824010993601341,-0.00809612501158988,0.0200014189371685,0.316397993268294,0.314991260928744,0.299663749672278,0.238461898977506,0.25328687844472,0.258216299536172,0.68653961697426,0.407240806952922,0.140726611592418,0.0981138929487154,9.11950303174028,2.36095542654105,0.873738145826849,0.0535991806550214,0.206619409151067,0.0816178001729499,0.106113815513268
Spec-220,7.35903793442577,1.37144559236486,0.344735707871092,0.324219008095632,0.331045284033276,0.00669325242174096,0.0138509958509625,-0.00198333543972566,0.315345867856853,0.308031822020734,0.306664092235836,0.250406850020899,0.254556335793222,0.248575215303277,0.691386137744439,0.467554234401077,0.136831459785097,0.113031138512434,12.2829742896908,2.8633878504598,0.920155389502981,0.0899725037548592,0.278407817927821,0.121238410142107,0.264826714603638
Spec-221,6.9413184844329,1.13453341208437,0.330394893598727,0.333883097326682,0.335722009074591,-0.00375543782999882,-0.0220785245642249,0.0104083642713495,0.309763472288657,0.315359271741037,0.312313375133169,0.248353241046493,0.252053968130652,0.247771450419277,0.694053814059015,0.475554163216539,0.13724008660736,0.113280918129652,12.2662979329444,2.79229274444638,0.914665611192914,0.0932255321046195,0.282407905932249,0.122659901870704,0.365267442522244
Spec-222,7.72576201910351,1.74515514991924,0.32747024096536,0.340656173360987,0.331873585673653,-0.0057164588915098,-0.0130139537556237,0.00827937318064748,0.311973653189489,0.315488451831423,0.316849068927202,0.248951244986639,0.244252403415232,0.251998306435796,0.706555386829845,0.472565407465641,0.138018897000045,0.122853700315034,11.6623433973205,2.16269197596694,0.926718063974124,0.0786814196310046,0.291896832258416,0.134058994012834,0.150767642557753
Spec-223,8.76264745986254,2.42673285459302,0.378046663216338,0.338767736422549,0.283185600361113,-0.0158585759210873,0.0122365530146036,0.016216350590112,0.327946889869081,0.308189414145737,0.295166067349948,0.242420718602133,0.239722472419971,0.265683504930774,0.703990095926182,0.477753279826537,0.130279396787981,0.116438766383055,12.0031521219034,2.46198853392691,0.931122925290802,0.0714662372787333,0.296087732097826,0.125900560992841,0.104734650607807
Spec-224,8.89946771043439,2.23082018631347,0.323611816501934,0.349734211941964,0.326653971556102,0.00337360035812899,-0.00432986887201984,-0.00738832386996195,0.312177758211241,0.319562019736897,0.325308369618337,0.243716720304777,0.235566527968609,0.258180699490233,0.710933348184714,0.482164899848356,0.13867178092163,0.125153263275583,11.9146036417846,2.20925583389901,0.923967984433814,0.0801604507462798,0.295595993598897,0.132838482170441,0.105156788952223
Spec-225,7.61876176350963,1.63527669962135,0.332560135523134,0.328276180542898,0.339163683933969,0.00987003934052524,0.00480333943380184,-0.00332929936698392,0.319650536659806,0.321400143571788,0.31318981353415,0.248666759860903,0.253942452830686,0.235926669351238,0.703846930654216,0.475985090276533,0.136546348220123,0.126128681532745,11.9613844463398,2.35173014208863,0.926085222212557,0.0764245264476642,0.293705960767105,0.135671233158507,0.211709137733625
Spec-226,6.52605403633161,1.146426163205,0.327848139592072,0.34274242177618,0.329409438631748,-0.00450418948219823,0.000387714895460101,0.00899988465010778,0.311451047726931,0.316143177868072,0.308386810592034,0.252886422143667,0.249010237367852,0.247902982458866,0.693749041064097,0.472273032465638,0.141293350183021,0.118357266766731,12.1292528101061,3.13438975239715,0.904859321904418,0.102552765972251,0.276558239924653,0.125858384499236,0.449924006606033
Spec-227,6.91417491345596,1.19317115179868,0.339715504104965,0.339272518329906,0.321011977565129,0.00125879386679521,0.00295764291267204,0.0117603024341597,0.314601601171137,0.315202812800218,0.308452687363774,0.247516837021614,0.248552641155747,0.252287515339922,0.70114955505268,0.476039592902245,0.135097112130588,0.119940139842603,12.1780494582123,2.73609291202773,0.917971458572459,0.0874063695845428,0.286195731227543,0.126136303218941,0.369109405185308
Spec-228,6.83093919736758,1.2531120325814,0.338672706242976,0.329170738166152,0.332156555590872,-0.0015385181459066,-0.00409412428856853,0.0100804206401218,0.305690614651961,0.309209366622521,0.307081847737251,0.2474236171974,0.257928688258981,0.253216914090322,0.694633437125041,0.471130757738388,0.13792096670342,0.119807586331771,11.9252552122146,3.14683175714781,0.906879613455377,0.107154913378975,0.279748491972969,0.127335540722879,0.326928761073978
Spec-229,6.86843909911912,1.30286542791691,0.327492470258089,0.334653812750414,0.337853716991497,0.0199055644020917,0.00880240827816016,0.00477244519184326,0.308632756232698,0.308437452207222,0.309577221474479,0.254831875879561,0.250430834750432,0.249851176677217,0.692492306195447,0.470169973198021,0.139750452856413,0.115209001205654,11.9549678774831,2.61513538921549,0.91970269757426,0.0830993711629972,0.281049962929057,0.124101528638552,0.313471962500204
Spec-23,6.44055078528961,1.24763303056143,0.331174596909494,0.334926207369044,0.333899195721462,0.00532470392022694,0.00856579027634016,-0.000595060785563033,0.307545380360154,0.315608002597277,0.314977118222389,0.244531045370574,0.252033192716697,0.252064372340503,0.687384320797374,0.406745281448459,0.14135942279407,0.0975629006688266,10.9717744028548,2.92580635331574,0.875265976861284,0.0525650371800643,0.210316899886718,0.0845965194824427,0.226342272386136
Spec-230,7.46067051739298,1.60110211200217,0.357173232154429,0.326896184555101,0.31593058329047,-0.00267317436706798,0.0130929633236994,0.00631994147597813,0.31677792889067,0.313781778667802,0.299332159028919,0.24412145706576,0.259082405703901,0.249639009292249,0.692894850814749,0.469431865990566,0.144164308323341,0.12026353703692,12.0387111237414,2.43314100337252,0.920778856280634,0.086352536872476,0.282103697166256,0.127755609138372,0.208102111652809
Spec-231,7.22785626299117,1.45635120916528,0.346423652677105,0.323439339659033,0.330137007663862,-0.00799472973689407,-0.00504900082840346,-0.00343841883729591,0.316971320412112,0.309055319908089,0.314528491975109,0.244703132113095,0.250122265772562,0.252317885111296,0.69996927791769,0.465069624914474,0.141009289843264,0.113138645605792,12.1055640608035,2.85350682116514,0.909235508651679,0.10067860268535,0.274856756368945,0.123096828670491,0.255035346936143
Spec-232,8.00871807235123,1.81663584819788,0.338177734961895,0.332867449203115,0.32895481583499,-0.023051787326589,0.0123051561753041,-0.00917920905355523,0.309101581937669,0.312037092142876,0.306916658331251,0.247397899821566,0.255266054742727,0.251763684816783,0.696969485105646,0.473413341446704,0.143984243326676,0.118343676587053,11.8563170807121,2.55505405501077,0.920047074929725,0.0810560732897283,0.283813012200908,0.126899200590268,0.151885606367243
Spec-233,6.94804941670839,1.24506854825603,0.332377854264066,0.308883713557686,0.358738432178248,-0.00171335984543092,0.00367294390367215,0.00791049742599789,0.305822947966391,0.300499679666341,0.318187999267945,0.248854078244414,0.259091429366725,0.247856011602289,0.696378374013773,0.470056050300862,0.14343000647894,0.11931358152097,12.0726511205449,2.63731098021857,0.92171304983931,0.0829148279540106,0.284924182879076,0.130823421562515,0.31840267203417
Spec-234,6.88957472786283,1.22710692967435,0.323399028657215,0.327977925289373,0.348623046053412,0.00190034404458818,-0.00118135623010449,0.010476370897891,0.313998539756404,0.311485129851079,0.322298984688011,0.251609219324453,0.24523315940925,0.245358343484652,0.692457597224738,0.4715893867341,0.137137005787014,0.118540477247856,12.2355814016464,2.8137456431619,0.912542081232875,0.0981278301239055,0.282168349915858,0.129153951787311,0.361564722776264
Spec-235,8.5346385406814,2.33092602520842,0.360732592669076,0.306537976720075,0.332729430610849,0.0126261815613299,-0.0172503251754157,-0.00624730252855301,0.314782121588578,0.281954695779372,0.300321119298752,0.258588569534643,0.25540471208249,0.258275233432783,0.685390941782555,0.457977206536028,0.14257927540436,0.107350927233751,11.8715165477022,2.18605934360065,0.929565686308342,0.0643509814800718,0.272800861460187,0.116052418191704,0.105957724665296
Spec-236,8.72300207947102,2.29184119681364,0.308148053462973,0.354379661676788,0.33747228486024,0.0112190973488726,0.0134733020472094,0.00482182203491893,0.287511942124551,0.304803918051303,0.308957772396464,0.258900325763717,0.248113554826922,0.263621917755966,0.687766686156615,0.466674603964695,0.136949230343058,0.119512310057241,11.9067612300141,2.18798585816052,0.929837808661745,0.0687380857040162,0.278971387671452,0.123314145551052,0.101497068146603
Spec-237,8.4588936988117,2.11782165522484,0.357797145844055,0.347770223716865,0.29443263043908,-0.00623760897810699,-0.00952399572230511,0.0184340107682899,0.318761210602485,0.314930388183617,0.306341440087206,0.238729696523642,0.239738457880339,0.266527308850908,0.684230202099395,0.466457934011406,0.141535537387674,0.120405491015861,11.8405568237961,2.03133494925382,0.933121979234641,0.0683143292042318,0.282049028886718,0.130941656751345,0.105515784520275
Spec-238,7.01257731296189,1.31163276467371,0.349258322854219,0.315507583197813,0.335234093947968,-0.00601059073296851,-0.000951540715999305,-0.00748829263642773,0.31911788963056,0.311742991042923,0.314579069712082,0.24229066474345,0.255764241032407,0.245435471481662,0.691611870059421,0.468914250159704,0.136951756428852,0.121802921228567,12.0506263735946,2.50178191512188,0.921956543115434,0.0835327829971725,0.282359711662732,0.128749622127194,0.320835600859656
Spec-239,6.74983548205779,1.26916590896123,0.321491700242738,0.339357644697127,0.339150655060136,0.00233891223781795,-0.00637638683990554,-0.000873096368260907,0.299122051320674,0.302601282991833,0.302767178272744,0.261397054761384,0.253616045632097,0.254023778408441,0.695817027968239,0.467040197127775,0.143632536838902,0.118718384338216,12.219544738171,2.89198652706018,0.908759223341549,0.0987226263556307,0.277676224945626,0.128989867866034,0.364245905049059
Spec-24,6.52965186733507,1.30013670845081,0.325037825838659,0.331262134759159,0.343700039402182,-0.00128357547255852,-0.0167704675276712,0.0107662999886333,0.306328771637839,0.305604422490848,0.312324879902221,0.255778715260829,0.250116018831925,0.250657540425986,0.687816868386762,0.409272457412333,0.140536631482113,0.0988528697508037,10.2501672975746,2.68723923103258,0.874872399636667,0.0540586026826024,0.209547602314393,0.0856147001090586,0.165204149944407
Spec-240,6.60222248379462,1.10138777922252,0.348459002263725,0.33600145482539,0.315539542910885,-0.00921469584338688,0.00430787743457143,-0.00806219195281156,0.313618371889787,0.312700129073186,0.300169835881026,0.24750738362351,0.254332965109644,0.253170487379888,0.690472800590257,0.466716047454487,0.139920710839741,0.119459283567084,12.2469564375473,2.80780943923966,0.913347239016952,0.0939918488993879,0.277347231829225,0.126413729972517,0.472755022267619
Spec-241,7.81103188728406,1.75508143546887,0.313187827110509,0.347183237827288,0.339628935062203,0.00786103292514245,0.00463833848316391,-0.00949740135085538,0.29993844971709,0.315626636342972,0.310612033890646,0.255051082027847,0.251349282767275,0.249676939606814,0.69410744096587,0.46784363432438,0.137275608679351,0.121532092149981,11.8288089114354,2.34440126087846,0.924998081934054,0.0741600477603446,0.283758006366306,0.129813087132628,0.158478222182106
Spec-242,6.59975441533058,1.19344680736394,0.335651435924941,0.325784658584428,0.338563905490631,0.00659541050147753,-0.00266923226925307,-0.00324405938538075,0.310710275621287,0.309871766390668,0.309529258855741,0.250411310708233,0.25605714451914,0.247096468465822,0.701055861309719,0.477045240623279,0.140855836421941,0.118889819284525,12.1840766046562,3.14549607130717,0.902681808417948,0.11138136674414,0.283068151128267,0.128355105664624,0.447362393684358
Spec-243,7.89761971727232,1.73628498577263,0.348685114750504,0.319135070186137,0.33217981506336,0.00840173200437041,-0.00770396114765321,-0.00256608061215598,0.310382644690992,0.297317738479788,0.312703818585639,0.247520219921606,0.251350244971026,0.260876389672005,0.690833592979387,0.465664383702985,0.13522391300824,0.119585211476645,11.9781609937557,2.17803604563199,0.929358168086798,0.065456580284883,0.283532518910311,0.128215597088915,0.157846563403697
Spec-244,6.8715525198631,1.24480687070633,0.360036160699936,0.313434099801384,0.32652973949868,-0.00944170212164473,0.00398271058922424,0.0123702426307138,0.315124297781907,0.298982213858232,0.308022889772179,0.244715083242528,0.255498430685183,0.256729084310814,0.704512589737627,0.479921305781059,0.138841430722295,0.122857570766841,12.1290719190906,3.09061744219589,0.908939246825122,0.107303035859493,0.288731375387641,0.132262672771099,0.348018427259883
Spec-245,7.06292772436945,1.18024868107205,0.336525744301545,0.343780262023472,0.319693993674984,-0.00663407899593577,0.00171729799724549,0.00378292973423306,0.306082585733995,0.306066134028452,0.304953912328802,0.251984144838353,0.247396646313568,0.261971943400693,0.691688821083442,0.468492679393298,0.137483154998386,0.118480036586764,12.0846241882194,2.5482399642268,0.921302691318366,0.0855375611964813,0.282615360510982,0.128941460858585,0.318480660901925
Spec-246,7.67042586657328,1.62438139615,0.328231696811902,0.335585417782399,0.336182885405699,-0.0118307474802461,0.00601780188674977,-0.00714628494860486,0.312771135485572,0.312867272348605,0.319232511322776,0.248806630625613,0.244114727663729,0.251801722346434,0.700977629340976,0.468686715053519,0.135988765061875,0.116193410824522,12.2317348109948,2.63824339573875,0.916164974389604,0.0942636493680091,0.284589584041407,0.126147267338619,0.203679498538989
Spec-247,7.99583459089104,1.82671003525007,0.345099738145342,0.32524346670862,0.329656795146038,-0.000266200554598967,0.0104957246981057,-0.00790220409802201,0.330022588581061,0.30882960247711,0.308990495253447,0.257877111544174,0.243745945675185,0.240899827234434,0.689764109835834,0.472507193708604,0.140021905681792,0.121239222266812,11.9176763897088,2.21100157785692,0.924107088247531,0.0745642199583123,0.285407742108755,0.13465544635597,0.157982962904137
Spec-248,7.85365770890685,1.81500878661414,0.343287303539578,0.353170089935289,0.303542606525133,-0.00511286641496116,0.00841192758806465,-0.00729528850232275,0.313914707590533,0.312204453646392,0.302332692517628,0.249511243266815,0.241109014738525,0.262983482971838,0.70265298227482,0.475343076525116,0.133678950375508,0.119092909914753,11.8158312890365,2.22443017985945,0.923642834555705,0.0771039845789191,0.286623723911846,0.123811579389849,0.151233594874107
Spec-249,8.41330489015183,2.14061116335094,0.342625600823814,0.318435399578919,0.338938999597266,0.00716345968755041,0.028315986670972,0.0113265364904657,0.316081599152975,0.30934631913929,0.300905457701159,0.255102891138048,0.2614167926901,0.238358295964872,0.699909707263623,0.467140962906307,0.13825036639787,0.114777107435084,11.8043083975918,2.24099094632481,0.929741881055232,0.0657683478917686,0.28652785825435,0.129617825846234,0.10431289099497
Spec-25,6.4685497588732,1.21400208151546,0.341813681612058,0.332329447847117,0.325856870540825,0.000279824527915932,0.0221276058370805,0.00615594219143595,0.309631852278245,0.30053281355683,0.305672586116274,0.253867570106164,0.247992251135864,0.259388701201274,0.684334822139758,0.410074415821085,0.140220470314068,0.0986786280238042,12.0976524759505,3.37687986892518,0.877447240020389,0.0506364886021479,0.212612573789179,0.0864114489576817,0.336174046396325
Spec-250,6.52910638415601,1.13860222484652,0.3311825856615,0.33470865719843,0.33410875714007,-0.00369036766427746,0.0109270010156288,-0.00787106777854704,0.310065492753713,0.309099395776987,0.316467391656305,0.249264355461041,0.245457928729246,0.255176616507934,0.690506610681274,0.468717065372885,0.142791817112211,0.117140505641141,12.3247664127601,3.41970773725135,0.904629154166501,0.107110920626478,0.274930038074173,0.126317939740437,0.459949000777652
Spec-251,6.66903964125085,1.11620467847903,0.316092742593756,0.349041373487479,0.334865883918765,0.0104630994707841,0.00613015999357315,-0.0184118197204707,0.309809239931191,0.318886932530909,0.314376037205527,0.254181176409445,0.243605892809326,0.24631355292801,0.698149604569939,0.471289763011823,0.139252813774009,0.118260539794197,12.1335854562737,2.58393622200846,0.919855644974624,0.0853410450263152,0.284708736857103,0.126115241115788,0.423791492569544
Spec-252,6.72759873865324,1.07265476547489,0.327017735177684,0.329152223389476,0.34383004143284,-0.00154741668211903,-0.0271151804693053,-0.00952592704873206,0.311020792265169,0.315400317334443,0.314455506186576,0.249923152869087,0.252461712995767,0.242863276817227,0.697639462503524,0.469519905626201,0.138745969352502,0.120959284312002,12.2662367547163,2.86689155025208,0.911488748241436,0.0935209740163975,0.280336219346585,0.129897105859085,0.416357051694009
Spec-253,6.60707209276743,1.15567023806348,0.331709121191554,0.318340049546698,0.349950829261748,-0.00021707982670053,-0.000946645353932683,0.0089147318510945,0.316590945321837,0.301200601091011,0.314950535385731,0.258175328513755,0.248652559044733,0.244391182457551,0.696089393750869,0.474863163635871,0.139211654529072,0.118257000707001,12.0296491075956,3.03213367832764,0.903687406107663,0.105654559118048,0.279223911643196,0.125803595365299,0.431694347007248
Spec-254,6.79909452521353,1.15263886960451,0.333863164821542,0.32760869560065,0.338528139577808,-0.00289889131065657,-0.013621285422393,-0.00270165434362814,0.305965210600943,0.308286216720721,0.311022642010641,0.248856117139115,0.255533187991678,0.252033723114677,0.698537114167257,0.470309719112954,0.138003884859145,0.117060938530108,12.0686686978543,2.61237128717515,0.921820412307321,0.0827193591800838,0.28447877972965,0.125397984133672,0.370785593518801
Spec-255,6.9366821648886,1.25272219160836,0.33059825576374,0.324472442048267,0.344929302187993,0.00162209071104429,-0.00432899588699126,0.00712020624238795,0.31363366702269,0.31235365893243,0.316368310447097,0.249807101022207,0.252391794407564,0.243768058079563,0.694980059646125,0.469960348756217,0.139063132758597,0.119242080196969,11.952749021134,2.57078052893071,0.923054032224387,0.0813071308237411,0.284044736040794,0.128704339826774,0.318625686722167
Spec-256,7.19652780242333,1.4329686620789,0.346051870554805,0.337606940016483,0.316341189428712,0.0258419153078365,0.00624084544236285,0.00160593690684948,0.315306065052639,0.310811497846705,0.30689033172357,0.246178202481872,0.247173575248126,0.257058316998899,0.699861432488475,0.469546738316569,0.136467044510064,0.120587065958983,12.0476731318388,2.70381998867075,0.907552576672302,0.0993024322441183,0.278532194837973,0.12637440877797,0.242079845754919
Spec-257,7.52009597863898,1.61306395377796,0.323391907052299,0.338594118744253,0.338013974203448,-0.000917776320795284,-0.00259595074298076,0.00722358980965008,0.305797352356052,0.316627997088854,0.310044272305214,0.251435509675926,0.254572957543865,0.24662518315992,0.697329142592614,0.461746746832614,0.138362666715657,0.110026707071417,12.0641033091679,2.56667385870762,0.920689310572931,0.0798295778213206,0.277464308472857,0.120072595939735,0.209529505426758
Spec-258,7.19570757573767,1.28686262976317,0.32817467933136,0.343201634474081,0.328623686194559,-0.00539153307862638,0.00612599863120928,-0.0120621856308113,0.299101638049687,0.306552245665815,0.310145063633784,0.250128079494635,0.249244551485562,0.262719079834989,0.691807858024624,0.470105471238986,0.140926842638544,0.117445821292765,12.0598514769568,2.33273619304263,0.928100914590172,0.0736729043601585,0.285578588522931,0.126930395023051,0.266542165899544
Spec-259,6.70496265909198,1.2648305692576,0.340312816653753,0.334314385744027,0.325372797602221,-0.00252748586240599,0.00464000208134748,-0.00881216906570192,0.312597308998864,0.315064152627822,0.305831053740416,0.24765565744145,0.254597904571879,0.249152478795767,0.694573140168647,0.478173273736761,0.135554847860692,0.119824539195144,12.113477068361,3.16713804431715,0.903395827997836,0.109567741768151,0.280898919172606,0.126503290022446,0.392032040800525
Spec-26,6.85373127618816,1.29915797636634,0.342482268955502,0.326164460856948,0.33135327018755,-0.00243947645344,-0.00989431361931517,0.0019673384603282,0.305930270431479,0.297962440030513,0.303248953668402,0.254211816712827,0.255212153211012,0.25812112093821,0.69334632508357,0.40476681780005,0.133029438504379,0.0923256276236649,12.521808890153,3.23615154431689,0.877773898669241,0.048547370946732,0.210037866848948,0.076755320364332,0.282952813447365
Spec-260,6.75214300693571,1.27854028159688,0.328114599888897,0.328776764965574,0.343108635145529,-0.00163062223723624,0.0202453391646613,-0.00139427027397543,0.304963729825007,0.302451053631508,0.312947487472193,0.254401964542736,0.250118028948724,0.254399910840662,0.697399505510188,0.475694730812725,0.142600119602699,0.121713624202787,12.2588193339901,3.3240544346365,0.908653542324826,0.107334167239389,0.283653581607906,0.13071119298667,0.361121080177351
Spec-261,6.70881659811296,1.26165068594057,0.328041121381091,0.332375789441899,0.339583089177009,-0.0114735938879356,-0.00760112907928178,-0.00614551150276292,0.310034189405236,0.312664552472223,0.313420757393261,0.250819656228982,0.251294584474547,0.247539666221981,0.698687532289888,0.472047837012055,0.13881732343239,0.122455687615383,12.2461195728937,3.12521680314746,0.902898711953092,0.103433949925021,0.279361846525317,0.131845519783073,0.403069167940682
Spec-262,6.7390492887189,1.13659440437312,0.32819813058948,0.328981265761131,0.342820603649388,-0.00750834000860605,-0.024901589286764,0.0148612236935032,0.305752124894173,0.303889529138257,0.309203602090569,0.256113211401707,0.252240958185019,0.250473294935871,0.687936802725608,0.47392366396526,0.140086896966188,0.116952577903284,12.246302712469,2.92009225745625,0.908055076502879,0.101010559802606,0.277904051474094,0.126039375270178,0.406907922745701
Spec-263,7.94272963810708,1.82326025208128,0.339919101767277,0.322588056851396,0.337492841381326,-0.0242438139004489,0.0042347797123518,-0.00048592013516772,0.307552881489759,0.300270092499229,0.309009343578083,0.25100944656336,0.25497645203837,0.25549392311314,0.700235024004908,0.469557187555615,0.135208537052089,0.121012388176831,12.0232692761072,2.43945687078152,0.921064919399932,0.0844573086404304,0.285127625024758,0.12495102438916,0.156177017150804
Spec-264,6.5565717014346,1.12106250599531,0.347891796807038,0.333999846471041,0.318108356721921,0.00853248270560814,-0.0215154983816853,0.00277036980254174,0.320292212454806,0.311049359749598,0.302751219763147,0.2516881034713,0.24808000019417,0.249877414898518,0.693743255761025,0.470310781445181,0.140712609327968,0.120671511460065,12.0207356526521,2.58220414012276,0.92105751521101,0.0854934221872615,0.283871490240433,0.13118139646656,0.474898273313851
